ID,lat,lon,geometry
1036,55.886021,-3.69035,POINT (-3.69035 55.886021)
1037,54.427765,-6.434219,POINT (-6.434219 54.427765)
1038,57.34007,-4.00967,POINT (-4.00967 57.34007)
1039,57.41247,-6.19692,POINT (-6.19692 57.41247)
1040,55.863523,-4.43499,POINT (-4.43499 55.863523)
1041,55.943183,-4.017711,POINT (-4.017711 55.943183)
1042,55.7836,-3.96943,POINT (-3.96943 55.7836)
1043,55.8232,-4.34285,POINT (-4.34285 55.8232)
1044,55.822099,-4.340059,POINT (-4.340059 55.822099)
1045,55.76661,-4.17326,POINT (-4.17326 55.76661)
1046,55.934299,-4.158,POINT (-4.158 55.934299)
1047,55.85961,-4.2823,POINT (-4.2823 55.85961)
1048,55.85971,-4.28267,POINT (-4.28267 55.85971)
1049,55.858578,-4.283023,POINT (-4.283023 55.858578)
1050,55.84786,-4.25157,POINT (-4.25157 55.84786)
1051,55.8428,-4.25397,POINT (-4.25397 55.8428)
1052,55.838964,-4.230633,POINT (-4.230633 55.838964)
1053,55.83339,-4.22824,POINT (-4.22824 55.83339)
1054,55.880439,-3.523649,POINT (-3.523649 55.880439)
1055,55.88273,-3.5194,POINT (-3.5194 55.88273)
1056,55.853702,-3.566763,POINT (-3.566763 55.853702)
1057,55.09942,-5.00709,POINT (-5.00709 55.09942)
1058,55.903371,-4.397216,POINT (-4.397216 55.903371)
1059,54.837375,-4.050779,POINT (-4.050779 54.837375)
1060,55.84582,-4.27935,POINT (-4.27935 55.84582)
1061,56.652122,-3.668684,POINT (-3.668684 56.652122)
1062,56.015499,-3.7461,POINT (-3.7461 56.015499)
1063,55.98516,-3.71699,POINT (-3.71699 55.98516)
1064,55.83517,-4.26529,POINT (-4.26529 55.83517)
1065,55.83502,-4.26635,POINT (-4.26635 55.83502)
1066,55.8361,-4.262,POINT (-4.262 55.8361)
1067,55.834651,-4.26768,POINT (-4.26768 55.834651)
1068,55.881988,-4.207273,POINT (-4.207273 55.881988)
1069,56.01093,-3.72153,POINT (-3.72153 56.01093)
1070,56.11208,-3.805609,POINT (-3.805609 56.11208)
1071,56.112911,-3.80837,POINT (-3.80837 56.112911)
1072,55.889229,-3.526936,POINT (-3.526936 55.889229)
1073,55.8327,-4.11426,POINT (-4.11426 55.8327)
1075,55.45522,-4.62659,POINT (-4.62659 55.45522)
1076,55.89459,-4.62607,POINT (-4.62607 55.89459)
1077,55.85766,-4.24316,POINT (-4.24316 55.85766)
1078,56.00472,-3.75383,POINT (-3.75383 56.00472)
1079,55.82451,-4.25326,POINT (-4.25326 55.82451)
1080,55.873467,-4.229403,POINT (-4.229403 55.873467)
1081,55.954507,-4.021689,POINT (-4.021689 55.954507)
1082,55.90135,-3.64491,POINT (-3.64491 55.90135)
1083,56.00162,-3.78575,POINT (-3.78575 56.00162)
1084,56.00224,-3.78661,POINT (-3.78661 56.00224)
1085,57.473796,-4.229191,POINT (-4.229191 57.473796)
1086,57.4737,-4.2334,POINT (-4.2334 57.4737)
1087,57.469683,-4.23104,POINT (-4.23104 57.469683)
1088,57.469389,-4.230244,POINT (-4.230244 57.469389)
1089,57.47775,-4.18104,POINT (-4.18104 57.47775)
1090,57.476832,-4.224654,POINT (-4.224654 57.476832)
1091,57.479303,-4.223807,POINT (-4.223807 57.479303)
1092,57.481723,-4.225422,POINT (-4.225422 57.481723)
1093,55.86558,-3.72116,POINT (-3.72116 55.86558)
1094,55.06712,-3.606515,POINT (-3.606515 55.06712)
1095,55.07233,-3.60454,POINT (-3.60454 55.07233)
1096,55.06698,-3.60713,POINT (-3.60713 55.06698)
1097,55.070759,-3.608537,POINT (-3.608537 55.070759)
1098,55.070138,-3.606792,POINT (-3.606792 55.070138)
1099,55.069872,-3.60793,POINT (-3.60793 55.069872)
1100,57.248058,-3.76359,POINT (-3.76359 57.248058)
1101,55.781689,-3.9914,POINT (-3.9914 55.781689)
1102,55.84628,-4.41531,POINT (-4.41531 55.84628)
1103,55.842899,-4.41042,POINT (-4.41042 55.842899)
1104,55.8578,-4.57897,POINT (-4.57897 55.8578)
1105,55.869956,-4.548582,POINT (-4.548582 55.869956)
1106,55.986229,-3.82922,POINT (-3.82922 55.986229)
1107,55.80281,-4.06588,POINT (-4.06588 55.80281)
1108,55.802601,-4.06585,POINT (-4.06585 55.802601)
1109,57.594304,-4.428314,POINT (-4.428314 57.594304)
1110,57.59641,-4.43321,POINT (-4.43321 57.59641)
1111,57.597358,-4.430193,POINT (-4.430193 57.597358)
1112,57.586849,-6.377311,POINT (-6.377311 57.586849)
1113,55.82751,-4.08435,POINT (-4.08435 55.82751)
1114,55.85204,-4.29414,POINT (-4.29414 55.85204)
1115,55.854698,-4.2987,POINT (-4.2987 55.854698)
1116,55.87102,-4.137274,POINT (-4.137274 55.87102)
1117,57.61113,-3.61249,POINT (-3.61249 57.61113)
1118,57.60894,-3.61472,POINT (-3.61472 57.60894)
1119,57.60828,-3.61108,POINT (-3.61108 57.60828)
1120,57.678728,-4.299076,POINT (-4.299076 57.678728)
1123,57.615864,-3.570071,POINT (-3.570071 57.615864)
1124,57.61611,-3.57022,POINT (-3.57022 57.61611)
1125,55.87116,-4.38317,POINT (-4.38317 55.87116)
1126,56.82211,-5.08861,POINT (-5.08861 56.82211)
1127,55.932387,-3.484957,POINT (-3.484957 55.932387)
1128,54.860408,-6.276699,POINT (-6.276699 54.860408)
1129,54.860083,-6.277401,POINT (-6.277401 54.860083)
1130,55.289814,-4.831495,POINT (-4.831495 55.289814)
1131,55.86371,-3.981,POINT (-3.981 55.86371)
1132,55.86392,-3.97986,POINT (-3.97986 55.86392)
1133,54.69481,-6.018397,POINT (-6.018397 54.69481)
1134,57.811266,-4.055741,POINT (-4.055741 57.811266)
1135,57.813625,-4.054106,POINT (-4.054106 57.813625)
1136,54.4921,-6.06013,POINT (-6.06013 54.4921)
1137,56.419289,-3.462969,POINT (-3.462969 56.419289)
1138,56.416401,-3.461197,POINT (-3.461197 56.416401)
1141,57.878997,-4.023322,POINT (-4.023322 57.878997)
1142,57.879504,-4.023029,POINT (-4.023029 57.879504)
1143,57.876141,-4.02087,POINT (-4.02087 57.876141)
1144,57.87981,-4.03394,POINT (-4.03394 57.87981)
1145,57.879772,-4.029431,POINT (-4.029431 57.879772)
1146,57.88,-4.03036,POINT (-4.03036 57.88)
1147,55.86566,-4.11241,POINT (-4.11241 55.86566)
1148,55.84226,-4.27304,POINT (-4.27304 55.84226)
1149,55.846998,-4.268682,POINT (-4.268682 55.846998)
1150,57.22051,-5.41746,POINT (-5.41746 57.22051)
1151,55.99537,-3.74923,POINT (-3.74923 55.99537)
1152,57.58572,-3.87111,POINT (-3.87111 57.58572)
1153,57.5856,-3.87073,POINT (-3.87073 57.5856)
1154,55.834331,-3.981163,POINT (-3.981163 55.834331)
1155,55.833969,-3.981148,POINT (-3.981148 55.833969)
1156,55.83428,-3.98197,POINT (-3.98197 55.83428)
1157,55.835905,-3.984377,POINT (-3.984377 55.835905)
1158,55.867624,-4.254903,POINT (-4.254903 55.867624)
1159,55.86692,-4.25901,POINT (-4.25901 55.86692)
1160,55.8681,-4.25852,POINT (-4.25852 55.8681)
1161,55.869438,-4.254845,POINT (-4.254845 55.869438)
1162,55.818326,-4.201553,POINT (-4.201553 55.818326)
1163,55.846729,-4.022251,POINT (-4.022251 55.846729)
1164,55.847194,-4.022996,POINT (-4.022996 55.847194)
1165,58.117349,-3.654191,POINT (-3.654191 58.117349)
1166,55.834436,-4.17265,POINT (-4.17265 55.834436)
1167,55.97784,-4.05064,POINT (-4.05064 55.97784)
1168,55.920229,-4.211653,POINT (-4.211653 55.920229)
1169,55.919429,-4.212612,POINT (-4.212612 55.919429)
1170,54.852528,-6.723321,POINT (-6.723321 54.852528)
1171,57.46107,-4.26893,POINT (-4.26893 57.46107)
1172,57.46619,-4.27282,POINT (-4.27282 57.46619)
1174,57.97384,-3.97562,POINT (-3.97562 57.97384)
1175,55.771467,-3.929797,POINT (-3.929797 55.771467)
1176,55.86552,-4.253,POINT (-4.253 55.86552)
1177,55.864311,-4.32896,POINT (-4.32896 55.864311)
1178,57.805901,-4.04825,POINT (-4.04825 57.805901)
1179,55.93718,-4.214732,POINT (-4.214732 55.93718)
1180,54.942011,-7.184942,POINT (-7.184942 54.942011)
1181,56.84271,-5.12247,POINT (-5.12247 56.84271)
1182,55.62177,-4.499,POINT (-4.499 55.62177)
1183,57.14344,-4.68212,POINT (-4.68212 57.14344)
1184,57.14681,-4.68153,POINT (-4.68153 57.14681)
1185,57.147013,-4.680334,POINT (-4.680334 57.147013)
1186,55.05589,-3.59871,POINT (-3.59871 55.05589)
1187,55.781837,-3.878117,POINT (-3.878117 55.781837)
1188,55.780569,-3.876552,POINT (-3.876552 55.780569)
1189,56.68596,-5.19283,POINT (-5.19283 56.68596)
1190,56.68766,-5.18508,POINT (-5.18508 56.68766)
1191,56.685349,-5.188443,POINT (-5.188443 56.685349)
1192,55.61069,-4.50145,POINT (-4.50145 55.61069)
1193,55.616247,-4.503797,POINT (-4.503797 55.616247)
1194,55.4434,-4.51538,POINT (-4.51538 55.4434)
1195,55.68416,-4.50902,POINT (-4.50902 55.68416)
1196,55.85962,-4.03375,POINT (-4.03375 55.85962)
1197,55.76636,-4.16098,POINT (-4.16098 55.76636)
1198,55.863411,-4.02223,POINT (-4.02223 55.863411)
1199,55.944182,-4.031737,POINT (-4.031737 55.944182)
1200,55.8639,-4.23812,POINT (-4.23812 55.8639)
1201,55.8619,-4.23753,POINT (-4.23753 55.8619)
1202,55.86318,-4.23844,POINT (-4.23844 55.86318)
1203,55.85956,-4.23661,POINT (-4.23661 55.85956)
1204,55.775949,-4.153651,POINT (-4.153651 55.775949)
1205,55.76246,-4.01476,POINT (-4.01476 55.76246)
1206,55.87355,-4.07139,POINT (-4.07139 55.87355)
1207,55.700022,-3.869929,POINT (-3.869929 55.700022)
1208,55.853331,-4.162965,POINT (-4.162965 55.853331)
1211,55.976471,-3.5958,POINT (-3.5958 55.976471)
1212,55.976368,-3.595147,POINT (-3.595147 55.976368)
1213,55.976433,-3.594798,POINT (-3.594798 55.976433)
1215,55.062991,-6.49632,POINT (-6.49632 55.062991)
1216,54.845883,-5.8063,POINT (-5.8063 54.845883)
1217,56.408223,-3.479582,POINT (-3.479582 56.408223)
1220,55.075025,-3.582216,POINT (-3.582216 55.075025)
1221,55.96258,-3.97536,POINT (-3.97536 55.96258)
1222,55.81954,-3.79251,POINT (-3.79251 55.81954)
1223,55.81919,-3.78957,POINT (-3.78957 55.81919)
1224,58.589635,-3.516517,POINT (-3.516517 58.589635)
1225,57.59773,-3.70648,POINT (-3.70648 57.59773)
1226,55.35626,-4.78229,POINT (-4.78229 55.35626)
1227,55.82929,-4.05278,POINT (-4.05278 55.82929)
1228,55.8779,-4.38432,POINT (-4.38432 55.8779)
1229,56.0629,-3.87034,POINT (-3.87034 56.0629)
1232,55.650127,-3.89375,POINT (-3.89375 55.650127)
1233,55.77474,-3.927804,POINT (-3.927804 55.77474)
1234,55.468228,-4.608167,POINT (-4.608167 55.468228)
1235,55.816235,-4.082068,POINT (-4.082068 55.816235)
1236,55.95078,-3.98617,POINT (-3.98617 55.95078)
1237,55.8313,-3.93061,POINT (-3.93061 55.8313)
1238,55.831528,-3.930368,POINT (-3.930368 55.831528)
1239,55.817438,-4.027086,POINT (-4.027086 55.817438)
1240,55.820534,-4.034183,POINT (-4.034183 55.820534)
1241,55.863537,-3.761323,POINT (-3.761323 55.863537)
1242,55.862797,-3.757783,POINT (-3.757783 55.862797)
1243,55.86169,-3.7586,POINT (-3.7586 55.86169)
1244,56.10431,-3.8745,POINT (-3.8745 56.10431)
1245,56.08211,-3.86828,POINT (-3.86828 56.08211)
1246,55.89228,-4.14314,POINT (-4.14314 55.89228)
1247,55.9453,-4.00354,POINT (-4.00354 55.9453)
1248,55.879397,-4.269245,POINT (-4.269245 55.879397)
1249,55.875448,-4.269524,POINT (-4.269524 55.875448)
1250,55.87861,-4.27073,POINT (-4.27073 55.87861)
1251,56.118426,-3.913033,POINT (-3.913033 56.118426)
1252,56.11665,-3.91445,POINT (-3.91445 56.11665)
1253,55.734493,-3.977958,POINT (-3.977958 55.734493)
1254,57.451607,-4.215617,POINT (-4.215617 57.451607)
1255,55.604517,-4.53807,POINT (-4.53807 55.604517)
1256,55.853724,-4.261707,POINT (-4.261707 55.853724)
1257,55.86087,-4.03989,POINT (-4.03989 55.86087)
1258,58.5895,-3.52063,POINT (-3.52063 58.5895)
1259,56.02734,-3.91851,POINT (-3.91851 56.02734)
1261,55.46748,-3.65049,POINT (-3.65049 55.46748)
1262,57.58836,-4.53852,POINT (-4.53852 57.58836)
1263,57.588539,-4.539995,POINT (-4.539995 57.588539)
1264,55.51599,-4.60279,POINT (-4.60279 55.51599)
1265,55.97315,-3.70113,POINT (-3.70113 55.97315)
1266,56.01761,-3.78128,POINT (-3.78128 56.01761)
1267,56.10693,-3.93593,POINT (-3.93593 56.10693)
1268,55.79901,-4.10088,POINT (-4.10088 55.79901)
1269,55.08827,-3.64111,POINT (-3.64111 55.08827)
1270,55.9165,-4.2331,POINT (-4.2331 55.9165)
1271,55.887299,-4.1727,POINT (-4.1727 55.887299)
1272,57.812592,-4.044106,POINT (-4.044106 57.812592)
1273,55.91129,-4.09084,POINT (-4.09084 55.91129)
1274,55.94443,-4.03665,POINT (-4.03665 55.94443)
1275,55.88309,-4.26437,POINT (-4.26437 55.88309)
1276,55.87056,-4.32335,POINT (-4.32335 55.87056)
1277,55.8887,-3.73846,POINT (-3.73846 55.8887)
1278,55.888971,-3.738171,POINT (-3.738171 55.888971)
1279,55.89724,-3.58445,POINT (-3.58445 55.89724)
1280,55.7975,-4.302,POINT (-4.302 55.7975)
1281,55.78128,-4.26798,POINT (-4.26798 55.78128)
1282,55.955429,-4.03638,POINT (-4.03638 55.955429)
1283,55.88662,-3.69295,POINT (-3.69295 55.88662)
1284,55.7924,-4.27729,POINT (-4.27729 55.7924)
1285,57.40176,-6.20087,POINT (-6.20087 57.40176)
1286,55.99259,-4.586,POINT (-4.586 55.99259)
1287,56.07111,-3.45489,POINT (-3.45489 56.07111)
1288,55.90634,-4.22624,POINT (-4.22624 55.90634)
1289,56.15352,-3.94852,POINT (-3.94852 56.15352)
1290,55.90463,-4.49982,POINT (-4.49982 55.90463)
1291,55.9988,-3.7926,POINT (-3.7926 55.9988)
1292,55.79389,-3.99054,POINT (-3.99054 55.79389)
1293,57.47501,-4.1929,POINT (-4.1929 57.47501)
1294,57.4819,-4.18787,POINT (-4.18787 57.4819)
1295,56.18556,-3.96642,POINT (-3.96642 56.18556)
1296,55.76478,-4.00556,POINT (-4.00556 55.76478)
1297,55.84616,-4.22113,POINT (-4.22113 55.84616)
1298,55.63795,-4.52564,POINT (-4.52564 55.63795)
1299,56.09866,-3.92854,POINT (-3.92854 56.09866)
1300,55.86762,-3.94918,POINT (-3.94918 55.86762)
1301,55.97672,-3.60657,POINT (-3.60657 55.97672)
1302,56.01839,-3.72517,POINT (-3.72517 56.01839)
1303,55.84614,-4.32322,POINT (-4.32322 55.84614)
1304,55.81944,-4.08134,POINT (-4.08134 55.81944)
1305,55.822903,-4.084027,POINT (-4.084027 55.822903)
1306,55.89778,-3.63701,POINT (-3.63701 55.89778)
1307,56.38698,-3.47915,POINT (-3.47915 56.38698)
1308,56.386037,-3.47947,POINT (-3.47947 56.386037)
1309,55.89479,-4.35175,POINT (-4.35175 55.89479)
1310,55.892577,-4.352264,POINT (-4.352264 55.892577)
1311,55.83482,-4.50278,POINT (-4.50278 55.83482)
1312,55.8686,-4.3995,POINT (-4.3995 55.8686)
1313,55.82845,-4.2835,POINT (-4.2835 55.82845)
1314,56.0662,-3.71867,POINT (-3.71867 56.0662)
1315,55.85301,-4.41744,POINT (-4.41744 55.85301)
1316,55.86902,-4.12029,POINT (-4.12029 55.86902)
1317,57.24108,-5.90822,POINT (-5.90822 57.24108)
1318,56.20645,-4.74468,POINT (-4.74468 56.20645)
1319,57.33518,-4.48087,POINT (-4.48087 57.33518)
1320,55.84793,-4.43636,POINT (-4.43636 55.84793)
1321,57.27286,-5.73012,POINT (-5.73012 57.27286)
1322,55.889512,-3.767553,POINT (-3.767553 55.889512)
1323,56.02535,-3.818778,POINT (-3.818778 56.02535)
1324,55.983981,-3.729932,POINT (-3.729932 55.983981)
1325,56.114948,-3.909377,POINT (-3.909377 56.114948)
1326,56.113754,-3.908924,POINT (-3.908924 56.113754)
1327,56.126709,-3.93662,POINT (-3.93662 56.126709)
1328,56.124736,-3.937327,POINT (-3.937327 56.124736)
1329,55.90445,-3.44723,POINT (-3.44723 55.90445)
1330,55.874852,-4.293892,POINT (-4.293892 55.874852)
1331,56.10712,-3.75129,POINT (-3.75129 56.10712)
1333,56.63309,-4.82785,POINT (-4.82785 56.63309)
1334,56.005637,-3.82226,POINT (-3.82226 56.005637)
1335,55.885384,-4.256834,POINT (-4.256834 55.885384)
1336,55.8902,-4.254476,POINT (-4.254476 55.8902)
1337,55.858513,-4.225365,POINT (-4.225365 55.858513)
1338,55.86536,-4.223878,POINT (-4.223878 55.86536)
1339,55.991064,-3.73999,POINT (-3.73999 55.991064)
1340,55.984627,-3.736821,POINT (-3.736821 55.984627)
1341,55.969493,-4.584825,POINT (-4.584825 55.969493)
1343,57.18249,-3.83107,POINT (-3.83107 57.18249)
1344,55.908305,-4.380815,POINT (-4.380815 55.908305)
1345,56.12548,-3.84107,POINT (-3.84107 56.12548)
1346,55.914823,-4.529403,POINT (-4.529403 55.914823)
1347,55.914822,-4.52893,POINT (-4.52893 55.914822)
1348,55.867113,-3.675841,POINT (-3.675841 55.867113)
1349,55.86753,-3.671723,POINT (-3.671723 55.86753)
1350,55.883222,-3.508491,POINT (-3.508491 55.883222)
1351,55.8652,-3.97613,POINT (-3.97613 55.8652)
1352,55.931557,-4.389364,POINT (-4.389364 55.931557)
1353,56.560104,-3.577013,POINT (-3.577013 56.560104)
1354,55.89679,-3.5846,POINT (-3.5846 55.89679)
1355,56.84042,-5.08201,POINT (-5.08201 56.84042)
1356,55.982441,-3.73227,POINT (-3.73227 55.982441)
1357,55.91193,-4.391468,POINT (-4.391468 55.91193)
1358,55.869052,-4.279165,POINT (-4.279165 55.869052)
1359,55.985875,-4.577564,POINT (-4.577564 55.985875)
1360,55.997616,-3.778147,POINT (-3.778147 55.997616)
1361,55.996944,-3.78091,POINT (-3.78091 55.996944)
1362,55.857867,-4.291453,POINT (-4.291453 55.857867)
1363,55.857855,-4.291044,POINT (-4.291044 55.857855)
1364,55.857591,-4.290893,POINT (-4.290893 55.857591)
1365,56.07379,-3.46485,POINT (-3.46485 56.07379)
1367,55.889425,-4.357201,POINT (-4.357201 55.889425)
1368,55.889073,-4.357342,POINT (-4.357342 55.889073)
1369,55.94562,-3.9898,POINT (-3.9898 55.94562)
1370,57.2017,-3.82195,POINT (-3.82195 57.2017)
1371,55.911183,-4.368412,POINT (-4.368412 55.911183)
1372,55.901747,-4.244369,POINT (-4.244369 55.901747)
1373,56.117834,-3.942547,POINT (-3.942547 56.117834)
1374,56.11998,-3.93555,POINT (-3.93555 56.11998)
1375,55.896983,-4.335592,POINT (-4.335592 55.896983)
1377,55.877223,-4.403908,POINT (-4.403908 55.877223)
1378,55.87744,-4.40387,POINT (-4.40387 55.87744)
1379,57.62023,-4.400765,POINT (-4.400765 57.62023)
1380,55.917532,-4.405246,POINT (-4.405246 55.917532)
1381,55.876453,-4.229421,POINT (-4.229421 55.876453)
1382,58.116069,-3.653254,POINT (-3.653254 58.116069)
1384,56.3905,-3.48691,POINT (-3.48691 56.3905)
1385,56.14217,-3.98582,POINT (-3.98582 56.14217)
1386,57.477049,-4.230606,POINT (-4.230606 57.477049)
1387,57.476005,-4.227979,POINT (-4.227979 57.476005)
1388,57.608479,-3.626523,POINT (-3.626523 57.608479)
1389,57.470101,-4.188712,POINT (-4.188712 57.470101)
1390,57.474014,-4.188213,POINT (-4.188213 57.474014)
1391,57.47422,-4.189893,POINT (-4.189893 57.47422)
1392,57.483566,-4.176726,POINT (-4.176726 57.483566)
1393,57.080702,-4.054882,POINT (-4.054882 57.080702)
1394,55.884311,-3.774607,POINT (-3.774607 55.884311)
1395,55.871017,-4.222743,POINT (-4.222743 55.871017)
1396,56.8215,-5.10384,POINT (-5.10384 56.8215)
1397,56.821427,-5.10372,POINT (-5.10372 56.821427)
1398,56.210951,-3.963638,POINT (-3.963638 56.210951)
1399,57.189774,-3.836206,POINT (-3.836206 57.189774)
1400,56.283383,-3.75199,POINT (-3.75199 56.283383)
1401,57.482542,-4.300654,POINT (-4.300654 57.482542)
1402,56.697811,-3.74045,POINT (-3.74045 56.697811)
1403,55.884274,-3.514347,POINT (-3.514347 55.884274)
1404,56.339353,-5.158073,POINT (-5.158073 56.339353)
1405,57.894827,-4.05345,POINT (-4.05345 57.894827)
1406,56.49179,-3.506574,POINT (-3.506574 56.49179)
1407,55.869102,-4.425442,POINT (-4.425442 55.869102)
1408,57.601319,-4.454244,POINT (-4.454244 57.601319)
1410,56.687745,-5.099769,POINT (-5.099769 56.687745)
1411,57.661666,-4.188525,POINT (-4.188525 57.661666)
1412,56.703645,-3.727347,POINT (-3.727347 56.703645)
1413,57.454418,-6.314832,POINT (-6.314832 57.454418)
1414,57.58492,-4.43318,POINT (-4.43318 57.58492)
1415,56.32167,-3.64947,POINT (-3.64947 56.32167)
1416,56.188826,-4.781272,POINT (-4.781272 56.188826)
1417,56.768656,-3.844925,POINT (-3.844925 56.768656)
1418,56.85532,-5.01549,POINT (-5.01549 56.85532)
1419,57.21494,-4.61764,POINT (-4.61764 57.21494)
1420,56.664021,-5.056557,POINT (-5.056557 56.664021)
1422,56.167597,-4.038365,POINT (-4.038365 56.167597)
1423,56.10556,-3.9206,POINT (-3.9206 56.10556)
1424,56.105309,-3.91973,POINT (-3.91973 56.105309)
1425,56.44629,-3.48376,POINT (-3.48376 56.44629)
1426,57.60169,-4.44888,POINT (-4.44888 57.60169)
1427,56.773928,-3.854498,POINT (-3.854498 56.773928)
1428,57.333052,-3.989293,POINT (-3.989293 57.333052)
1429,57.10548,-3.93867,POINT (-3.93867 57.10548)
1430,56.136809,-3.925368,POINT (-3.925368 56.136809)
1431,56.190796,-3.953145,POINT (-3.953145 56.190796)
1432,56.00563,-4.71014,POINT (-4.71014 56.00563)
1433,56.679793,-5.131181,POINT (-5.131181 56.679793)
1435,56.483485,-3.447802,POINT (-3.447802 56.483485)
1436,56.393444,-3.450072,POINT (-3.450072 56.393444)
1437,57.614903,-3.603695,POINT (-3.603695 57.614903)
1438,58.596116,-3.527274,POINT (-3.527274 58.596116)
1439,55.9779,-3.5867,POINT (-3.5867 55.9779)
1440,56.401779,-5.0441,POINT (-5.0441 56.401779)
1441,56.11672,-3.876877,POINT (-3.876877 56.11672)
1442,56.48016,-3.44942,POINT (-3.44942 56.48016)
1443,56.00537,-3.764383,POINT (-3.764383 56.00537)
1444,56.007454,-3.766283,POINT (-3.766283 56.007454)
1445,56.007768,-3.765992,POINT (-3.765992 56.007768)
1446,56.007526,-3.766943,POINT (-3.766943 56.007526)
1447,55.980847,-3.626978,POINT (-3.626978 55.980847)
1448,55.982412,-3.949281,POINT (-3.949281 55.982412)
1449,57.533386,-3.660107,POINT (-3.660107 57.533386)
1450,57.873125,-4.132442,POINT (-4.132442 57.873125)
1451,55.960346,-4.652682,POINT (-4.652682 55.960346)
1452,57.96982,-3.99971,POINT (-3.99971 57.96982)
1453,57.69378,-4.24903,POINT (-4.24903 57.69378)
1454,56.109355,-3.918778,POINT (-3.918778 56.109355)
1455,56.115321,-3.917935,POINT (-3.917935 56.115321)
1456,56.111378,-3.926016,POINT (-3.926016 56.111378)
1457,56.25173,-4.70901,POINT (-4.70901 56.25173)
1458,56.418156,-3.487175,POINT (-3.487175 56.418156)
1459,56.900442,-4.94821,POINT (-4.94821 56.900442)
1460,57.484225,-4.222507,POINT (-4.222507 57.484225)
1461,56.016804,-3.730031,POINT (-3.730031 56.016804)
1462,56.010078,-3.740557,POINT (-3.740557 56.010078)
1463,57.58787,-3.88795,POINT (-3.88795 57.58787)
1464,56.14437,-3.92165,POINT (-3.92165 56.14437)
1465,56.14847,-3.92681,POINT (-3.92681 56.14847)
1466,56.65073,-4.83968,POINT (-4.83968 56.65073)
1467,57.474057,-4.224341,POINT (-4.224341 57.474057)
1468,57.689396,-4.238115,POINT (-4.238115 57.689396)
1469,56.061794,-3.457207,POINT (-3.457207 56.061794)
1470,56.396431,-3.47856,POINT (-3.47856 56.396431)
